                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2247:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 2248:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 2249:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4176] accepted 1
 2250:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2251:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2252:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2253:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2254:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=89  
 2255:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2256:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2257:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2258:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2259:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2260:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2261:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2262:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2263:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2264:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2265:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
