                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1807:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 1808:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 1809:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4168] accepted 1
 1810:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1811:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1812:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1813:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 1814:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=90  
 1815:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1816:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1817:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1818:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1819:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1820:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1821:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1822:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1823:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1824:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1825:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1826:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1827:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1828:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1829:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1830:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1831:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1832:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1833:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1834:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1835:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 1836:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 1837:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 1838:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4424] = 90 accepted 1
 1839:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 1840:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1841:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1842:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1843:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1844:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1845:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1846:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1847:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1848:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1849:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1850:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1851:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1852:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1853:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1854:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1855:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1856:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1857:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1858:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1859:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1860:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1861:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1862:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1863:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1864:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4176  
 1865:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1866:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1867:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1868:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1869:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1870:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1871:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1872:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1873:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1874:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1875:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1876:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1877:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1878:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1879:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1880:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1881:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1882:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1883:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1884:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1885:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 1886:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 1887:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 1888:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 1889:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=10  
 1890:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1891:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1892:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1893:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1894:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1895:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1896:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1897:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1898:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1899:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1900:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1901:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1902:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1903:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1904:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1905:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1906:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1907:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1908:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1909:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1910:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 1911:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 1912:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 1913:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 1914:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 1915:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1916:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1917:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1918:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1919:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1920:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1921:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1922:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1923:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1924:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1925:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1926:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1927:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1928:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1929:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1930:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1931:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1932:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1933:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1934:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1935:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 1936:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 1937:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 1938:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 1939:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 1940:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 1941:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 1942:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 1943:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 1944:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=100  
 1945:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1946:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1947:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1948:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1949:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1950:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1951:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1952:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1953:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1954:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1955:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1956:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1957:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1958:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1959:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1960:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1961:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1962:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1963:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1964:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1965:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 1966:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 1967:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 1968:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4176] = 100 accepted 1
 1969:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 1970:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1971:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1972:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1973:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1974:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1975:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1976:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1977:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1978:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1979:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1980:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1981:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1982:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1983:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1984:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1985:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1986:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1987:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1988:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1989:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1990:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 1991:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 1992:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 1993:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4176] accepted 1
 1994:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
